index,cycle_number,file_number,test_time,state,current,voltage,step_index,method,substep_index,cycle_capacity,cycle_energy,date_stamp,step_time,charge_capacity,discharge_Capacity
1580,9,0,204459.54,discharging,0.2500953689,3.63714046,2,other,4,-0.171063287209788,-0.663296291724408,43374.42,120.402000000002,0,0
1581,9,0,204594.06,discharging,0.2499427787,3.61715114,2,other,4,-0.161720907818795,-0.62941009106065,43374.42,134.51999999999,0,0
1582,9,0,204743.04,discharging,0.2498664836,3.59716182,2,other,4,-0.151379021166371,-0.592105271828633,43374.42,148.98000000001,0,0
1583,9,0,204907.32,discharging,0.2499427787,3.57701991,2,other,4,-0.139975039831561,-0.551198172089424,43374.42,164.279999999999,0,0
1584,9,0,205086.042,discharging,0.2500953689,3.556878,2,other,4,-0.127562842912759,-0.506924537406107,43374.42,178.72199999998,0,0
1585,9,0,205271.352,discharging,0.250171664,3.5367361,2,other,4,-0.114687220153496,-0.461257207606182,43374.42,185.310000000027,0,0
1586,9,0,205448.61,discharging,0.2500190738,3.51674678,2,other,4,-0.102372941014472,-0.417827891516486,43374.42,177.257999999973,0,0
1587,9,0,205611.9,discharging,0.2500953689,3.49675746,2,other,4,-0.0910307622160735,-0.378053699263635,43374.42,163.290000000008,0,0
1588,9,0,205759.998,discharging,0.2500953689,3.47676814,2,other,4,-0.0807422555651425,-0.342180117005616,43374.42,148.097999999998,0,0
1589,9,0,205888.968,discharging,0.2498664836,3.45677882,2,constant_voltage,5,-0.0717866888822341,-0.311133154953752,43374.42,128.970000000001,0,0
1590,9,0,206000.892,discharging,0.2502479591,3.4367895,2,constant_voltage,5,-0.0640124098704647,-0.284336952469264,43374.42,111.923999999999,0,0
1591,9,0,206096.67,discharging,0.2500190738,3.41680018,2,constant_voltage,5,-0.057357607665311,-0.261532280180215,43374.42,95.7780000000203,0,0
1592,9,0,206180.508,discharging,0.2499427787,3.39681086,2,constant_voltage,5,-0.0515359685278264,-0.241699078952,43374.42,83.8379999999888,0,0
1593,9,0,206255.79,discharging,0.2500190738,3.37682155,2,constant_voltage,5,-0.0463084507250614,-0.223994444918694,43374.42,75.2820000000065,0,0
1594,9,0,206325.738,discharging,0.250171664,3.35683223,2,constant_voltage,5,-0.0414490977073361,-0.207633859326836,43374.42,69.948000000004,0,0
1595,9,0,206389.5,discharging,0.2498664836,3.33684291,2,other,6,-0.0370208432118806,-0.192813183800088,43374.42,63.7619999999879,0,0
1596,9,0,206447.202,discharging,0.2500190738,3.31685359,2,other,6,-0.0330146770406161,-0.17948528910631,43374.42,57.7019999999902,0,0
1597,9,0,206497.878,discharging,0.2500190738,3.29686427,2,other,6,-0.0294952418784263,-0.167847013511667,43374.42,50.6760000000068,0,0
1598,9,0,206541.438,discharging,0.2500190738,3.27672236,2,other,6,-0.0264700110854465,-0.157903705164969,43374.42,43.5599999999977,0,0
1599,9,0,206578.158,discharging,0.2497901884,3.25673304,2,other,6,-0.0239209838482244,-0.149576715614159,43374.42,36.7200000000012,0,0
1600,9,0,206609.22,discharging,0.2499427787,3.23674372,2,other,6,-0.0217650525393288,-0.142576977268409,43374.42,31.0620000000054,0,0
1601,9,0,206635.632,discharging,0.2500190738,3.21675441,2,other,6,-0.0199310258104072,-0.136659036032938,43374.42,26.4120000000112,0,0
1602,9,0,206658.57,discharging,0.2500953689,3.19676509,2,other,6,-0.0183377445483745,-0.13154976824076,43374.42,22.9379999999946,0,0
1603,9,0,206678.502,discharging,0.2499427787,3.17647059,2,other,6,-0.0169534722764331,-0.127138617237167,43374.42,19.9320000000007,0,0
1604,9,0,206696.352,discharging,0.2499427787,3.15632868,2,other,6,-0.0157141726653805,-0.123214499401075,43374.42,17.8500000000058,0,0
1605,9,0,206712.12,discharging,0.2499427787,3.13618677,2,other,6,-0.0146194232946717,-0.119770135736543,43374.42,15.7679999999818,0,0
1606,9,0,206726.232,discharging,0.2498664836,3.11604486,2,other,6,-0.0136397971405662,-0.116707709417412,43374.42,14.1119999999937,0,0
1607,9,0,206738.712,discharging,0.2500190738,3.09590295,2,other,6,-0.0127733288410721,-0.114016484153337,43374.42,12.4800000000105,0,0
1608,9,0,206750.148,discharging,0.2499427787,3.07576104,2,other,6,-0.0119792227653522,-0.111566004997038,43374.42,11.435999999987,0,0
1609,9,0,206760.618,discharging,0.2500953689,3.05546654,2,other,6,-0.0112520839590505,-0.109336880496784,43374.42,10.4700000000012,0,0
1610,9,0,206770.242,discharging,0.2498664836,3.03532464,2,constant_current,7,-0.010583801616208,-0.107301693315877,43374.42,9.62400000001071,0,0
1611,9,0,206778.99,discharging,0.2499427787,3.01518273,2,constant_current,7,-0.00997653336251408,-0.105464553727169,43374.42,8.74799999999232,0,0
1612,9,0,206787.09,discharging,0.2500190738,2.99519341,2,constant_current,7,-0.00941407627845117,-0.103774265266117,43374.42,8.10000000000582,0,0
1613,9,0,206794.62,discharging,0.2499427787,2.97489891,2,constant_current,7,-0.00889119950770965,-0.102213453159793,43374.42,7.52999999999884,0,0
1614,9,0,206801.67,discharging,0.2499427787,2.954757,2,constant_current,7,-0.00840172823275629,-0.100762255040642,43374.42,7.05000000001746,0,0
1615,9,0,206808.222,discharging,0.2500190738,2.9344625,2,constant_current,7,-0.00794676294698157,-0.0994225605287469,43374.42,6.55199999999604,0,0
1616,9,0,206814.348,discharging,0.2500953689,2.91432059,2,constant_current,7,-0.00752124890865173,-0.0981781915265265,43374.42,6.12599999998929,0,0
1617,9,0,206820.102,discharging,0.2499427787,2.89417868,2,constant_current,7,-0.00712163508902902,-0.0970176120086436,43374.42,5.75400000001537,0,0
1618,9,0,206825.508,discharging,0.2500190738,2.87388418,2,constant_current,7,-0.00674624706477573,-0.0959349817295358,43374.42,5.40599999998813,0,0
1619,9,0,206830.62,discharging,0.2500953689,2.85374228,2,constant_current,7,-0.00639116581045917,-0.0949180958812376,43374.42,5.11199999999371,0,0
1620,9,0,206835.468,discharging,0.2499427787,2.83329519,2,constant_current,7,-0.00605447345774197,-0.0939607038179464,43374.42,4.84799999999814,0,0
1621,9,0,206840.088,discharging,0.2500953689,2.81300069,2,constant_current,7,-0.0057336156463636,-0.0930548757422586,43374.42,4.61999999999534,0,0
1622,9,0,206844.408,discharging,0.2500190738,2.79270619,2,constant_current,7,-0.00543354698074312,-0.0922138267860768,43374.42,4.32000000000699,0,0
1623,9,0,206848.56,discharging,0.2499427787,2.77271687,2,constant_current,7,-0.00514523564580334,-0.0914115390703767,43374.42,4.15200000000186,0,0
1624,9,0,206852.502,discharging,0.2499427787,2.75257496,2,constant_current,7,-0.00487154830312615,-0.0906554378511424,43374.42,3.94200000001001,0,0
1625,9,0,206856.282,discharging,0.2500190738,2.73212787,2,constant_current,7,-0.00460906833056373,-0.08993562593648,43374.42,3.77999999999884,0,0
1626,9,0,206859.9,discharging,0.2500953689,2.71183337,2,constant_current,7,-0.00435776082310784,-0.0892515721605527,43374.42,3.61799999998766,0,0
1627,9,0,206863.392,discharging,0.2500190738,2.69138628,2,constant_current,7,-0.00411520531839845,-0.0885962814476189,43374.42,3.49199999999837,0,0
1628,9,0,206866.758,discharging,0.2499427787,2.6707866,2,constant_current,7,-0.00388147315235407,-0.0879696249392712,43374.42,3.36600000000908,0,0
1629,9,0,206870.01,discharging,0.2500190738,2.65033951,2,constant_current,7,-0.00365565704897437,-0.087368827309698,43374.42,3.25200000000768,0,0
1630,9,0,206873.082,discharging,0.2500190738,2.63004501,2,constant_current,7,-0.0034423074393327,-0.0868055433216481,43374.42,3.07199999998556,0,0
1631,9,0,206876.1,discharging,0.2499427787,2.60944533,2,constant_current,7,-0.00323274009615903,-0.0862565299571865,43374.42,3.01800000001094,0,0
1632,9,0,206879.022,discharging,0.2500190738,2.58884565,2,constant_current,7,-0.00302983891101802,-0.0857291605758265,43374.42,2.92199999999139,0,0
1633,9,0,206881.848,discharging,0.2500190738,2.56824598,2,constant_current,7,-0.00283357393808698,-0.0852230823512441,43374.42,2.82600000000093,0,0
1634,9,0,206884.608,discharging,0.2500190738,2.5476463,2,constant_current,7,-0.00264189264817502,-0.0847327719356036,43374.42,2.76000000000931,0,0
1635,9,0,206887.272,discharging,0.2500953689,2.52704662,2,constant_current,7,-0.00245685030437471,-0.0842632556903679,43374.42,2.66399999998976,0,0
1636,9,0,206889.84,discharging,0.2500190738,2.50659953,2,constant_current,7,-0.00227847615314307,-0.0838143192323622,43374.42,2.5679999999993,0,0
1637,9,0,206890.65,discharging,0.2500953689,2.50003815,2,constant_current,7,-0.0022222132783415,-0.0836734753460377,43374.42,0.809999999997672,0,0
1638,9,0,206890.662,hold,0,2.55863279,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,0.0120000000169966,0,0
1639,9,0,206900.658,hold,0,3.16044862,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,9.99599999998463,0,0
1640,9,0,206910.66,hold,0,3.23506523,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,10.0020000000077,0,0
1641,9,0,206920.662,hold,0,3.26588846,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,10.0020000000077,0,0
1642,9,0,206930.658,hold,0,3.28557259,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,9.99599999998463,0,0
1643,9,0,206940.66,hold,0,3.2994583,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,10.0020000000077,0,0
1644,9,0,206950.662,hold,0,3.31059739,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,10.0020000000077,0,0
1645,9,0,206960.658,hold,0,3.31944762,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,9.99599999998463,0,0
1646,9,0,206970.66,hold,0,3.32661936,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,10.0020000000077,0,0
1647,9,0,206980.662,hold,0,3.33333333,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,10.0020000000077,0,0
1648,9,0,206990.658,hold,0,3.33882658,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,9.99599999998463,0,0
1649,9,0,207000.66,hold,0,3.34370947,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,10.0020000000077,0,0
1650,9,0,207010.65,hold,0,3.3478294,3,rest,8,-0.00222179645272608,-0.0836724332660973,43374.42,9.98999999999069,0,0
1651,10,1,207010.65,discharging,0.2510109102,3.3994049,0,constant_voltage,0,0,0,43374.42,0,0,0
1652,10,1,207011.046,discharging,0.2500190738,3.37712673,0,constant_voltage,0,2.76E-05,9.34E-05,43374.42,0.396000000007916,0,0
1653,10,1,207013.35,discharging,0.2499427787,3.35667964,0,constant_voltage,0,0.00018754444192081,0.000632033518581716,43374.42,2.30400000000373,0,0
1654,10,1,207019.38,discharging,0.2498664836,3.33653773,0,constant_voltage,0,0.000606134699096979,0.00203289195220915,43374.42,6.02999999999884,0,0
1655,10,1,207027.876,discharging,0.2499427787,3.31639582,0,constant_voltage,0,0.00119590962860991,0.00399475775329176,43374.42,8.49599999998463,0,0
1656,10,1,207037.62,discharging,0.2500953689,3.29625391,0,constant_voltage,0,0.00187262792169567,0.00623220619261491,43374.42,9.74400000000605,0,0
1657,10,1,207048.228,discharging,0.2500190738,3.276112,0,constant_current,1,0.00260946320060752,0.00865358285887477,43374.42,10.6080000000075,0,0
1658,10,1,207058.908,discharging,0.2500190738,3.25597009,0,constant_current,1,0.00335118645288036,0.0110760814448288,43374.42,10.679999999993,0,0
1659,10,1,207069.696,discharging,0.2500953689,3.23598077,0,constant_current,1,0.00410052459285923,0.0135084134934176,43374.42,10.7880000000005,0,0
1660,10,1,207080.16,discharging,0.2500190738,3.21583886,0,constant_current,1,0.00482735758291706,0.0158531122866007,43374.42,10.4640000000072,0,0
1661,10,1,207090.42,discharging,0.2500190738,3.19554437,0,constant_current,1,0.00553991194324569,0.0181373418247379,43374.42,10.2600000000093,0,0
1662,10,1,207100.29,discharging,0.250171664,3.17524987,0,constant_current,1,0.00622559007964822,0.020321496863123,43374.42,9.86999999999534,0,0
1663,10,1,207109.806,discharging,0.2500953689,3.15495537,0,constant_current,1,0.00688677634146259,0.0224142202559148,43374.42,9.51600000000326,0,0
1664,10,1,207118.86,discharging,0.2499427787,3.13496605,0,other,2,0.00751557431206985,0.0243917670857995,43374.42,9.05399999997462,0,0
1665,10,1,207127.416,discharging,0.2500190738,3.11497673,0,other,2,0.00810969564679148,0.0262483783528372,43374.42,8.55600000001141,0,0
1666,10,1,207135.708,discharging,0.2499427787,3.09483482,0,other,2,0.00868548504691972,0.028036151071379,43374.42,8.29200000001583,0,0
1667,10,1,207143.598,discharging,0.2500953689,3.07454032,0,other,2,0.00923344351699903,0.0297264300561524,43374.42,7.88999999998487,0,0
1668,10,1,207151.14,discharging,0.2499427787,3.05424582,0,other,2,0.0097572334766091,0.0313315300004356,43374.42,7.54200000001583,0,0
1669,10,1,207158.256,discharging,0.2499427787,3.0342565,0,other,2,0.0102512870358401,0.0328355531212266,43374.42,7.11599999997998,0,0
1670,10,1,207165.036,discharging,0.2500190738,3.01396201,0,other,2,0.0107220844469442,0.0342592952003523,43374.42,6.77999999999884,0,0
1671,10,1,207169.548,discharging,0.2499427787,2.9999237,0,other,2,0.01103539387451,0.0352013990805725,43374.42,4.512000000017,0,0
1672,10,1,207169.56,hold,0,3.05943389,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,0.0119999999878928,0,0
1673,10,1,207169.716,hold,0,3.10337987,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,0.155999999988126,0,0
1674,10,1,207169.92,hold,0,3.13450828,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,0.204000000027008,0,0
1675,10,1,207170.178,hold,0,3.16166934,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,0.25800000000163,0,0
1676,10,1,207170.526,hold,0,3.18638895,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,0.347999999998137,0,0
1677,10,1,207171.048,hold,0,3.20943008,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,0.521999999997206,0,0
1678,10,1,207171.888,hold,0,3.2309453,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,0.839999999996508,0,0
1679,10,1,207173.496,hold,0,3.25139239,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,1.60800000000745,0,0
1680,10,1,207177.33,hold,0,3.27199207,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,3.83399999997346,0,0
1681,10,1,207187.908,hold,0,3.29198138,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,10.5780000000086,0,0
1682,10,1,207213.966,hold,0,3.3119707,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,26.05799999999,0,0
1683,10,1,207277.338,hold,0,3.33196002,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,63.372000000003,0,0
1684,10,1,207473.538,hold,0,3.35194934,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,196.200000000012,0,0
1685,10,1,207773.538,hold,0,3.36339361,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1686,10,1,208073.538,hold,0,3.36995499,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1687,10,1,208373.538,hold,0,3.37422751,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1688,10,1,208673.538,hold,0,3.37743191,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1689,10,1,208973.538,hold,0,3.38017853,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1690,10,1,209273.538,hold,0,3.38231479,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1691,10,1,209573.538,hold,0,3.38429847,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1692,10,1,209873.538,hold,0,3.38582437,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1693,10,1,210173.538,hold,0,3.38735027,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1694,10,1,210473.538,hold,0,3.38857099,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,300,0,0
1695,10,1,210769.548,hold,0,3.38948653,1,rest,3,0.0110358104458084,0.0352026487626833,43374.42,296.010000000009,0,0
1696,11,1,210769.596,charging,-0.2500953689,3.45693141,0,constant_current,0,0,0,43374.42,0.0479999999806751,0,0
1697,11,1,210770.16,charging,-0.2500190738,3.47814145,0,constant_current,0,-3.92E-05,-0.000135842865479233,43374.42,0.564000000013039,0,0
1698,11,1,210776.346,charging,-0.2500190738,3.49813077,0,constant_current,0,-0.0004687917398245,-0.00163440232690168,43374.42,6.18599999998696,0,0
1699,11,1,210788.61,charging,-0.2498664836,3.51827268,0,constant_current,0,-0.00132026347259553,-0.00462153431103594,43374.42,12.2639999999956,0,0
1700,11,1,210804.42,charging,-0.2500953689,3.538262,0,constant_current,0,-0.00241809637370995,-0.00849498730407126,43374.42,15.8100000000268,0,0
1701,11,1,210824.22,charging,-0.250171664,3.55840391,0,constant_current,0,-0.00379383071418616,-0.0133765529147106,43374.42,19.7999999999884,0,0
1702,11,1,210851.676,charging,-0.250171664,3.57839322,0,constant_current,0,-0.00570180660495988,-0.0201849713454022,43374.42,27.4560000000056,0,0
1703,11,1,210927.876,charging,-0.2500953689,3.59838254,0,constant_current,0,-0.010996299369817,-0.0391836569433102,43374.42,76.1999999999825,0,0
1704,11,1,211069.77,charging,-0.2500190738,3.61837186,0,constant_current,0,-0.0208523047493273,-0.0747478270099847,43374.42,141.894,0,0
1705,11,1,211198.998,charging,-0.250171664,3.63836118,0,constant_current,0,-0.0298298948416078,-0.107321841703872,43374.42,129.228000000003,0,0
1706,11,1,211306.686,charging,-0.2500190738,3.6583505,0,constant_current,0,-0.0373110809766361,-0.134615848019509,43374.42,107.687999999995,0,0
1707,11,1,211407.186,charging,-0.2499427787,3.67833982,0,constant_current,0,-0.0442897151677819,-0.160215876334172,43374.42,100.5,0,0
1708,11,1,211510.956,charging,-0.2500190738,3.69832914,0,constant_current,0,-0.0514954153669395,-0.186792919821427,43374.42,103.770000000019,0,0
1709,11,1,211620.288,charging,-0.2499427787,3.71831846,0,constant_current,0,-0.0590873360971516,-0.214946208573762,43374.42,109.331999999995,0,0
1710,11,1,211740.918,charging,-0.2497901884,3.73830777,0,constant_current,0,-0.0674599455167732,-0.246161892528141,43374.42,120.630000000005,0,0
1711,11,1,211908.3,charging,-0.2500190738,3.75844968,0,constant_current,0,-0.0790792613397665,-0.289715542345791,43374.42,167.381999999983,0,0
1712,11,1,212128.338,charging,-0.2499427787,3.778439,0,constant_current,0,-0.0943585121870436,-0.347294525416685,43374.42,220.038,0,0
1713,11,1,212353.428,charging,-0.2500953689,3.79842832,0,constant_current,0,-0.109990954776388,-0.406517044788214,43374.42,225.090000000026,0,0
1714,11,1,212558.778,charging,-0.2500953689,3.81841764,0,constant_current,0,-0.12425681144406,-0.460847461150759,43374.42,205.349999999977,0,0
1715,11,1,212740.41,charging,-0.2498664836,3.83840696,0,constant_current,0,-0.136869182443127,-0.509132759706454,43374.42,181.632000000012,0,0
1716,11,1,212903.826,charging,-0.2500953689,3.85839628,0,constant_current,0,-0.148216649955369,-0.552802423985054,43374.42,163.415999999997,0,0
1717,11,1,213049.77,charging,-0.250171664,3.8783856,0,constant_current,0,-0.158357062712251,-0.592029520278396,43374.42,145.943999999989,0,0
1718,11,1,213182.748,charging,-0.2499427787,3.89837491,0,constant_current,0,-0.167593759706884,-0.627945268243135,43374.42,132.978000000003,0,0
1719,11,1,213303.42,charging,-0.2500190738,3.91836423,0,constant_current,0,-0.175973120354784,-0.660694919195671,43374.42,120.672000000021,0,0
